shooter_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8471817,Ryan Reaves,SJS,1,-2,22.5,-38.97,1,0,0.01241534,0.008667166600537728,-0.0087,-0.0087
8471817,Ryan Reaves,SJS,1,0,22.5,12.99,2,0,0.031800626,0.022490033588875413,-0.0225,-0.0112
8471817,Ryan Reaves,SJS,2,-3,45.0,-51.96,1,0,0.021484561,0.015439917844427881,-0.0154,-0.0154
8471817,Ryan Reaves,SJS,2,-2,45.0,-25.98,2,0,0.040295275,0.028858692170004835,-0.0289,-0.0144
8471817,Ryan Reaves,SJS,3,-3,67.5,-38.97,1,0,0.020275954,0.014525789030584754,-0.0145,-0.0145
8471817,Ryan Reaves,SJS,3,-2,67.5,-12.99,2,0,0.20477659,0.16273356288926166,-0.1627,-0.0814
8471817,Ryan Reaves,SJS,3,-1,67.5,12.99,3,0,0.348984689,0.2801161898846133,-0.2801,-0.0934
8471817,Ryan Reaves,SJS,4,-2,90.0,0.0,7,2,0.759406374,0.6097237185446711,1.3903,0.1986
8471817,Ryan Reaves,SJS,4,-1,90.0,25.98,2,0,0.160432904,0.12606266647971304,-0.1261,-0.063
8473419,Brad Marchand,FLA,2,-2,45.0,-25.98,7,0,0.194530879,0.1422738514638232,-0.1423,-0.0203
8473419,Brad Marchand,FLA,2,-1,45.0,0.0,3,0,0.205951915,0.1613362463657302,-0.1613,-0.0538
8473419,Brad Marchand,FLA,2,0,45.0,25.98,1,0,0.021344421,0.015334619235475104,-0.0153,-0.0153
8473419,Brad Marchand,FLA,2,1,45.0,51.96,1,0,0.023066139,0.01664077930252268,-0.0166,-0.0166
8473419,Brad Marchand,FLA,3,-3,67.5,-38.97,3,0,0.08135127,0.059223807011148294,-0.0592,-0.0197
8473419,Brad Marchand,FLA,3,-2,67.5,-12.99,10,1,1.2357036505,1.0085178387421745,-0.0085,-0.0008
8473419,Brad Marchand,FLA,3,-1,67.5,12.99,15,2,1.566330062,1.2541336847986921,0.7459,0.0497
8473419,Brad Marchand,FLA,4,-3,90.0,-25.98,1,0,0.025167601,0.018244897959106117,-0.0182,-0.0182
8473419,Brad Marchand,FLA,4,-2,90.0,0.0,12,1,1.665661119,1.3521656517774823,-0.3522,-0.0294
8473419,Brad Marchand,FLA,4,-1,90.0,25.98,2,1,0.347394487,0.29623825686555183,0.7038,0.3519
8473419,Brad Marchand,FLA,4,0,90.0,51.96,1,0,0.01781585,0.012675215508452351,-0.0127,-0.0127
8473422,Nick Foligno,CHI,0,0,0.0,0.0,1,0,0.43078008,0.39029388585756414,-0.3903,-0.3903
8473422,Nick Foligno,CHI,2,-1,45.0,0.0,1,0,0.03402232,0.02508463509743574,-0.0251,-0.0251
8473422,Nick Foligno,CHI,2,1,45.0,51.96,1,0,0.28125727,0.24284254341119396,-0.2428,-0.2428
8473422,Nick Foligno,CHI,3,-2,67.5,-12.99,1,0,0.11290752,0.08997265208349657,-0.09,-0.09
8473422,Nick Foligno,CHI,3,-1,67.5,12.99,3,0,0.22921607500000002,0.1801108883225473,-0.1801,-0.06
8473422,Nick Foligno,CHI,4,-2,90.0,0.0,2,1,0.24060207,0.1935773133519606,0.8064,0.4032
8473473,Milan Lucic,,4,-2,90.0,0.0,1,1,0.11684363,0.09335185588061334,0.9066,0.9066
8473507,Jeff Petry,FLA,1,-2,22.5,-38.97,3,0,0.062084578,0.04463531308318107,-0.0446,-0.0149
8473507,Jeff Petry,FLA,1,-1,22.5,-12.99,3,0,0.10783433,0.0800033736578373,-0.08,-0.0267
8473507,Jeff Petry,FLA,1,0,22.5,12.99,1,0,0.045572408,0.03418601482549054,-0.0342,-0.0342
8473507,Jeff Petry,FLA,1,1,22.5,38.97,1,0,0.045394506,0.03404296364827845,-0.034,-0.034
8473507,Jeff Petry,FLA,2,-3,45.0,-51.96,1,0,0.020069242,0.014370095663304024,-0.0144,-0.0144
8473507,Jeff Petry,FLA,2,-2,45.0,-25.98,7,0,0.11892940700000001,0.08443083404326784,-0.0844,-0.0121
8473507,Jeff Petry,FLA,2,-1,45.0,0.0,1,0,0.02875646,0.02100139459571646,-0.021,-0.021
8473507,Jeff Petry,FLA,2,0,45.0,25.98,1,0,0.01946592,0.013915235614968921,-0.0139,-0.0139
8473507,Jeff Petry,FLA,3,-3,67.5,-38.97,5,0,0.14964362,0.11009356262169699,-0.1101,-0.022
8473507,Jeff Petry,FLA,3,-2,67.5,-12.99,4,0,0.401768199,0.32267362677947165,-0.3227,-0.0807
8473507,Jeff Petry,FLA,4,-3,90.0,-25.98,3,0,0.13513161,0.10164565230095421,-0.1016,-0.0339
8473507,Jeff Petry,FLA,4,-2,90.0,0.0,2,0,0.25133176,0.20316542179244912,-0.2032,-0.1016
8473512,Claude Giroux,OTT,0,-1,0.0,-25.98,4,0,0.059149998999999995,0.04203036354928448,-0.042,-0.0105
8473512,Claude Giroux,OTT,0,0,0.0,0.0,1,0,0.019604176,0.01401988478476302,-0.014,-0.014
8473512,Claude Giroux,OTT,0,1,0.0,25.98,2,0,0.078694759,0.05916864680004888,-0.0592,-0.0296
8473512,Claude Giroux,OTT,1,-2,22.5,-38.97,2,0,0.053836556,0.039194812645929104,-0.0392,-0.0196
8473512,Claude Giroux,OTT,1,1,22.5,38.97,1,0,0.02682219,0.01951214810304653,-0.0195,-0.0195
8473512,Claude Giroux,OTT,2,-2,45.0,-25.98,4,0,0.17224630800000001,0.1312154062504342,-0.1312,-0.0328
8473512,Claude Giroux,OTT,2,-1,45.0,0.0,5,0,0.346790153,0.2696191370277878,-0.2696,-0.0539
8473512,Claude Giroux,OTT,2,0,45.0,25.98,2,0,0.050402602,0.03659876832803859,-0.0366,-0.0183
8473512,Claude Giroux,OTT,3,-3,67.5,-38.97,1,0,0.024099715,0.01742846741168408,-0.0174,-0.0174
8473512,Claude Giroux,OTT,3,-2,67.5,-12.99,13,2,1.695148337,1.3807839452257313,0.6192,0.0476
8473512,Claude Giroux,OTT,3,-1,67.5,12.99,5,0,0.38961807800000003,0.30739229550952757,-0.3074,-0.0615
8473512,Claude Giroux,OTT,3,0,67.5,38.97,1,1,0.033769127,0.024887751040880125,0.9751,0.9751
8473512,Claude Giroux,OTT,4,-3,90.0,-25.98,1,0,0.07261407,0.056094205018771354,-0.0561,-0.0561
8473512,Claude Giroux,OTT,4,-2,90.0,0.0,7,2,1.04948753,0.8631164458497984,1.1369,0.1624
8473512,Claude Giroux,OTT,4,-1,90.0,25.98,1,0,0.049289983,0.03714883033566037,-0.0371,-0.0371
8473512,Claude Giroux,OTT,4,0,90.0,51.96,1,0,0.03132576,0.022988172790916788,-0.023,-0.023
8473533,Jordan Staal,CAR,0,1,0.0,25.98,1,0,0.04939276,0.03723078752800138,-0.0372,-0.0372
8473533,Jordan Staal,CAR,1,-1,22.5,-12.99,1,0,0.026164673,0.019008691630148004,-0.019,-0.019
8473533,Jordan Staal,CAR,2,-2,45.0,-25.98,1,0,0.081719704,0.0636329316821568,-0.0636,-0.0636
8473533,Jordan Staal,CAR,2,0,45.0,25.98,2,0,0.072238017,0.0536811687250201,-0.0537,-0.0268
8473533,Jordan Staal,CAR,3,-3,67.5,-38.97,1,0,0.02167849,0.015586905796645336,-0.0156,-0.0156
8473533,Jordan Staal,CAR,3,-2,67.5,-12.99,11,3,1.492908993,1.2383669190875393,1.7616,0.1601
8473533,Jordan Staal,CAR,3,-1,67.5,12.99,8,0,0.99503506,0.8169066408067225,-0.8169,-0.1021
8473533,Jordan Staal,CAR,3,0,67.5,38.97,4,0,0.075289982,0.053755192100435924,-0.0538,-0.0134
8473533,Jordan Staal,CAR,4,-3,90.0,-25.98,1,0,0.033375554,0.024581036812811898,-0.0246,-0.0246
8473533,Jordan Staal,CAR,4,-2,90.0,0.0,8,0,1.18896606,0.9761558969127236,-0.9762,-0.122
8473533,Jordan Staal,CAR,4,-1,90.0,25.98,2,0,0.281022554,0.22793297771818827,-0.2279,-0.114
8473604,Jonathan Toews,WPG,0,0,0.0,0.0,1,0,0.013705067,0.009616766264942693,-0.0096,-0.0096
8473604,Jonathan Toews,WPG,1,0,22.5,12.99,1,0,0.0795392,0.06182093451452671,-0.0618,-0.0618
8473604,Jonathan Toews,WPG,2,-2,45.0,-25.98,2,0,0.094257465,0.07084709619459345,-0.0708,-0.0354
8473604,Jonathan Toews,WPG,2,-1,45.0,0.0,3,0,0.217353904,0.1686432354324692,-0.1686,-0.0562
8473604,Jonathan Toews,WPG,2,0,45.0,25.98,3,0,0.076795635,0.055790490507337795,-0.0558,-0.0186
8473604,Jonathan Toews,WPG,3,-3,67.5,-38.97,2,0,0.044479065,0.03202644654532566,-0.032,-0.016
8473604,Jonathan Toews,WPG,3,-2,67.5,-12.99,2,0,0.22289376500000002,0.17748071836789725,-0.1775,-0.0888
8473604,Jonathan Toews,WPG,3,-1,67.5,12.99,8,0,0.5867694059999999,0.45515171717948844,-0.4552,-0.0569
8473604,Jonathan Toews,WPG,3,0,67.5,38.97,3,0,0.11428991,0.08542623765904489,-0.0854,-0.0285
8473604,Jonathan Toews,WPG,4,-2,90.0,0.0,20,3,2.662978406,2.1783696240426558,0.8216,0.0411
8473604,Jonathan Toews,WPG,4,-1,90.0,25.98,1,0,0.07562561,0.05857920465073432,-0.0586,-0.0586
8473986,Alex Killorn,ANA,0,-1,0.0,-25.98,1,0,0.007111641,0.00482579039163905,-0.0048,-0.0048
8473986,Alex Killorn,ANA,0,1,0.0,25.98,1,0,0.013203517,0.009246875458429922,-0.0092,-0.0092
8473986,Alex Killorn,ANA,1,-2,22.5,-38.97,1,0,0.03374383,0.0248679248073888,-0.0249,-0.0249
8473986,Alex Killorn,ANA,1,-1,22.5,-12.99,2,0,0.054641145,0.040088372955299816,-0.0401,-0.02
8473986,Alex Killorn,ANA,2,-3,45.0,-51.96,1,0,0.02234383,0.01609172036852462,-0.0161,-0.0161
8473986,Alex Killorn,ANA,2,-2,45.0,-25.98,2,0,0.043558104,0.031329248254275494,-0.0313,-0.0156
8473986,Alex Killorn,ANA,2,-1,45.0,0.0,4,0,0.34641229,0.27332185961942496,-0.2733,-0.0683
8473986,Alex Killorn,ANA,2,0,45.0,25.98,2,0,0.055248278,0.04056992350464829,-0.0406,-0.0203
8473986,Alex Killorn,ANA,3,-3,67.5,-38.97,2,0,0.040614299,0.029105775517869505,-0.0291,-0.0146
8473986,Alex Killorn,ANA,3,-2,67.5,-12.99,19,1,2.034401491,1.6648200210445576,-0.6648,-0.035
8473986,Alex Killorn,ANA,3,-1,67.5,12.99,13,0,1.0423020186,0.8226029202204448,-0.8226,-0.0633
8473986,Alex Killorn,ANA,3,0,67.5,38.97,6,0,0.144405337,0.10460394808207214,-0.1046,-0.0174
8473986,Alex Killorn,ANA,4,-3,90.0,-25.98,4,1,0.211926809,0.16143834919659517,0.8386,0.2096
8473986,Alex Killorn,ANA,4,-2,90.0,0.0,20,0,2.386046099,1.9253693314637748,-1.9254,-0.0963
8473986,Alex Killorn,ANA,4,-1,90.0,25.98,4,0,0.40503065,0.3247491613015525,-0.3247,-0.0812
8473994,Jamie Benn,DAL,1,1,22.5,38.97,1,0,0.013267581,0.009294067590770368,-0.0093,-0.0093
8473994,Jamie Benn,DAL,2,0,45.0,25.98,1,0,0.028532648,0.020828131091024778,-0.0208,-0.0208
8473994,Jamie Benn,DAL,3,-2,67.5,-12.99,4,2,0.587242284,0.48794244151426946,1.5121,0.378
8473994,Jamie Benn,DAL,3,-1,67.5,12.99,4,2,0.605353486,0.4963415256947585,1.5037,0.3759
