player_name,team,position,goalie_id,shots_faced,goals_actual,goals_xg_only,gsax_raw,shooter_adj,goals_model_predicted,gsax,sv_pct,xgsv_pct
Dylan Garand,NYR,G,8482193,63,6.0,5.517683982849121,-0.48,-0.03,4.872239589691162,-0.20235514640808105,0.9048,0.9124
Joel Hofer,STL,G,8480981,1383,91.0,108.97735595703125,17.98,0.25,93.34304809570312,-0.2275761067867279,0.9342,0.9212
Brandon Halverson,TBL,G,8477990,86,5.0,6.13812780380249,1.14,-0.03,5.433583736419678,-0.23655414581298828,0.9419,0.9286
Ville Husso,ANA,G,8478024,504,39.0,45.89752197265625,6.9,0.08,39.521636962890625,-0.24005118012428284,0.9226,0.9089
Jiri Patera,VAN,G,8480238,50,7.0,4.289422035217285,-2.71,0.0,3.9374117851257324,-0.2825514078140259,0.86,0.9142
Michael DiPietro,BOS,G,8480022,68,8.0,6.292568683624268,-1.71,-0.08,5.564302921295166,-0.2931891679763794,0.8824,0.9075
Ivan Prosvetov,CGY,G,8481031,68,7.0,3.9601352214813232,-3.04,-0.04,3.632744073867798,-0.2955463230609894,0.8971,0.9418
Ivan Fedotov,CBJ,G,8478905,60,2.0,4.350919246673584,2.35,0.05,4.099473476409912,-0.34454160928726196,0.9667,0.9275
Carl Lindbom,VGK,G,8482761,371,28.0,30.20553207397461,2.21,0.28,26.357810974121094,-0.3695257902145386,0.9245,0.9186
Hunter Shepard,OTT,G,8482411,27,2.0,2.289926052093506,0.29,-0.01,2.317810297012329,-0.3821321725845337,0.9259,0.9152
Clay Stevenson,WSH,G,8483532,129,7.0,10.612642288208008,3.61,-0.08,9.358198165893555,-0.3990776538848877,0.9457,0.9177
Amir Miftakhov,CAR,G,8482501,49,9.0,5.6616411209106445,-3.34,0.04,5.291670799255371,-0.4346282482147217,0.8163,0.8845
Mads Sogaard,OTT,G,8481544,75,8.0,6.170310974121094,-1.83,0.03,5.801609039306641,-0.5137524604797363,0.8933,0.9177
Jonas Johansson,TBL,G,8477992,883,63.0,72.71319580078125,9.71,0.1,62.6010856628418,-0.5694923400878906,0.9287,0.9177
Matt Murray,SEA,G,8476899,234,14.0,19.413516998291016,5.41,0.19,17.49810791015625,-0.7551799416542053,0.9402,0.917
Elvis Merzlikins,CBJ,G,8478007,1117,86.0,97.59600830078125,11.6,0.42,84.56617736816406,-0.9833711981773376,0.923,0.9126
Ukko-Pekka Luukkonen,BUF,G,8480045,968,58.0,80.0434341430664,22.04,0.19,69.39210510253906,-0.9880918860435486,0.9401,0.9173
Carter Hart,VGK,G,8479394,446,41.0,42.86730194091797,1.87,0.07,37.669288635253906,-1.0056052207946777,0.9081,0.9039
Alexandar Georgiev,,G,8480382,131,11.0,12.148088455200195,1.15,-0.05,11.40965461730957,-1.109381914138794,0.916,0.9073
Adin Hill,VGK,G,8478499,578,54.0,47.91290283203125,-6.09,0.16,42.23063278198242,-1.2148464918136597,0.9066,0.9171
Aleksei Kolosov,PHI,G,8482783,110,11.0,9.406683921813965,-1.59,-0.0,9.319589614868164,-1.3177945613861084,0.9,0.9145
Alex Nedeljkovic,SJS,G,8477968,1107,71.0,91.13156127929688,20.13,0.23,79.22643280029297,-1.3628363609313965,0.9359,0.9177
David Rittich,NYI,G,8479496,1121,77.0,101.96282958984375,24.96,0.36,88.94318389892578,-1.6952085494995117,0.9313,0.909
Tristan Jarry,EDM,G,8477465,1148,83.0,96.38894653320312,13.39,0.68,84.57160186767578,-1.8130570650100708,0.9277,0.916
Connor Ingram,EDM,G,8478971,591,44.0,50.37487030029297,6.37,0.05,44.804691314697266,-1.8636951446533203,0.9255,0.9148
Calvin Pickard,EDM,G,8475717,729,60.0,65.99285888671875,5.99,0.44,58.73289489746094,-2.1300454139709473,0.9177,0.9095
Cayden Primeau,CAR,G,8480051,174,17.0,14.303342819213867,-2.7,-0.03,14.410501480102539,-2.26202654838562,0.9023,0.9178
Jonathan Quick,NYR,G,8471734,886,63.0,71.7956771850586,8.8,0.19,63.67737579345703,-2.3687241077423096,0.9289,0.919
Spencer Martin,NYR,G,8477484,218,20.0,19.574256896972656,-0.43,0.0,19.051210403442383,-2.3842506408691406,0.9083,0.9102
Daniil Tarasov,FLA,G,8480193,974,66.0,81.2934341430664,15.29,0.17,71.94454956054688,-2.4745969772338867,0.9322,0.9165
Vitek Vanecek,UTA,G,8477970,617,46.0,51.88853454589844,5.89,0.23,46.91343307495117,-2.51950740814209,0.9254,0.9159
Leevi Meriläinen,OTT,G,8482447,722,72.0,57.72431564331055,-14.28,0.28,52.218536376953125,-2.7773003578186035,0.9003,0.92
Juuse Saros,NSH,G,8477424,1942,148.0,169.82421875,21.82,0.34,148.09808349609375,-3.0481038093566895,0.9238,0.9126
Yaroslav Askarov,SJS,G,8482137,1733,135.0,145.55374145507812,10.55,0.46,127.48112487792969,-3.05458927154541,0.9221,0.916
Petr Mrazek,ANA,G,8475852,404,36.0,35.68067169189453,-0.32,0.2,33.687164306640625,-3.130952835083008,0.9109,0.9117
Justus Annunen,NSH,G,8481020,820,61.0,71.90939331054688,10.91,0.38,65.2361068725586,-3.6303281784057617,0.9256,0.9123
Philipp Grubauer,SEA,G,8475831,1028,61.0,85.35816955566406,24.36,0.15,77.13217163085938,-4.235752582550049,0.9407,0.917
Jordan Binnington,STL,G,8476412,1317,114.0,106.72029113769531,-7.28,0.25,95.878173828125,-4.67830753326416,0.9134,0.919
Arturs Silovs,PIT,G,8481668,1253,93.0,112.08573913574219,19.09,0.63,102.57933044433594,-6.352077007293701,0.9258,0.9105
Samuel Ersson,PHI,G,8481035,1064,99.0,94.80313110351562,-4.2,-0.05,88.08029174804688,-7.331788539886475,0.907,0.9109
