goalie_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8475683,Sergei Bobrovsky,FLA,4,0,90.0,51.96,2,0,0.041070291,0.03463716745015616,0.0346,0.0173
8475717,Calvin Pickard,EDM,0,-2,0.0,-51.96,1,0,0.008213083,0.007038571218965164,0.007,0.007
8475717,Calvin Pickard,EDM,0,0,0.0,0.0,2,0,0.09133855299999999,0.07616097928973459,0.0762,0.0381
8475717,Calvin Pickard,EDM,0,1,0.0,25.98,1,0,0.015758544,0.0133497929266164,0.0133,0.0133
8475717,Calvin Pickard,EDM,1,-2,22.5,-38.97,9,0,0.237605986,0.19940545320415673,0.1994,0.0222
8475717,Calvin Pickard,EDM,1,-1,22.5,-12.99,8,0,0.40051360799999997,0.3336239595961753,0.3336,0.0417
8475717,Calvin Pickard,EDM,1,0,22.5,12.99,10,0,0.263031262,0.22091724568001483,0.2209,0.0221
8475717,Calvin Pickard,EDM,1,1,22.5,38.97,4,1,0.09508601,0.07997856032418099,-0.92,-0.23
8475717,Calvin Pickard,EDM,2,-2,45.0,-25.98,21,0,0.7633293255,0.6378497732891675,0.6378,0.0304
8475717,Calvin Pickard,EDM,2,-1,45.0,0.0,28,2,2.159174397,1.799075254107443,-0.2009,-0.0072
8475717,Calvin Pickard,EDM,2,0,45.0,25.98,27,1,0.76628873,0.6423372147218452,-0.3577,-0.0132
8475717,Calvin Pickard,EDM,2,1,45.0,51.96,3,0,0.060676167,0.051180581823796936,0.0512,0.0171
8475717,Calvin Pickard,EDM,3,-3,67.5,-38.97,9,0,0.5397782640000001,0.44985102811060984,0.4499,0.05
8475717,Calvin Pickard,EDM,3,-2,67.5,-12.99,68,12,8.6572879915,7.214661165569273,-4.7853,-0.0704
8475717,Calvin Pickard,EDM,3,-1,67.5,12.99,56,4,6.83068141,5.686892747614646,1.6869,0.0301
8475717,Calvin Pickard,EDM,3,0,67.5,38.97,16,0,0.679081643,0.5665449718435756,0.5665,0.0354
8475717,Calvin Pickard,EDM,4,-3,90.0,-25.98,10,0,0.620104005,0.5155439157543028,0.5155,0.0516
8475717,Calvin Pickard,EDM,4,-2,90.0,0.0,69,11,10.130246838,8.438599901080886,-2.5614,-0.0371
8475717,Calvin Pickard,EDM,4,-1,90.0,25.98,10,0,0.733646733,0.6095391630928458,0.6095,0.061
8475809,Scott Wedgewood,COL,0,0,0.0,0.0,1,0,0.018862644,0.015931259690834497,0.0159,0.0159
8475809,Scott Wedgewood,COL,0,1,0.0,25.98,3,0,0.05088673,0.04304315189157776,0.043,0.0143
8475809,Scott Wedgewood,COL,0,2,0.0,51.96,1,0,0.010701242,0.009127102879272753,0.0091,0.0091
8475809,Scott Wedgewood,COL,1,-2,22.5,-38.97,14,0,0.291520793,0.2456474723307298,0.2456,0.0175
8475809,Scott Wedgewood,COL,1,-1,22.5,-12.99,14,2,0.502197059,0.4198114615374716,-1.5802,-0.1129
8475809,Scott Wedgewood,COL,1,0,22.5,12.99,9,0,0.244244345,0.20504850914169012,0.205,0.0228
8475809,Scott Wedgewood,COL,1,1,22.5,38.97,13,0,0.27630051899999997,0.232683545483433,0.2327,0.0179
8475809,Scott Wedgewood,COL,2,-3,45.0,-51.96,5,0,0.103914517,0.08761706172932772,0.0876,0.0175
8475809,Scott Wedgewood,COL,2,-2,45.0,-25.98,40,2,2.0148353230000002,1.681542421525662,-0.3185,-0.008
8475809,Scott Wedgewood,COL,2,-1,45.0,0.0,40,2,2.424269091,2.017939144280878,0.0179,0.0004
8475809,Scott Wedgewood,COL,2,0,45.0,25.98,38,1,1.1351914995,0.9512903192188118,-0.0487,-0.0013
8475809,Scott Wedgewood,COL,2,1,45.0,51.96,6,0,0.1157091,0.09763539340310144,0.0976,0.0163
8475809,Scott Wedgewood,COL,3,-3,67.5,-38.97,22,0,0.858490022,0.7170380381258249,0.717,0.0326
8475809,Scott Wedgewood,COL,3,-2,67.5,-12.99,90,5,9.378925028,7.80596025254818,2.806,0.0312
8475809,Scott Wedgewood,COL,3,-1,67.5,12.99,70,7,6.464268207,5.375323245179845,-1.6247,-0.0232
8475809,Scott Wedgewood,COL,3,0,67.5,38.97,26,0,0.818026477,0.6848765463061866,0.6849,0.0263
8475809,Scott Wedgewood,COL,4,-3,90.0,-25.98,12,0,0.747637023,0.6218243372983232,0.6218,0.0518
8475809,Scott Wedgewood,COL,4,-2,90.0,0.0,111,14,14.730926543,12.252302228154191,-1.7477,-0.0157
8475809,Scott Wedgewood,COL,4,-1,90.0,25.98,22,0,1.373324853,1.1426984444350448,1.1427,0.0519
8475809,Scott Wedgewood,COL,4,0,90.0,51.96,1,0,0.023065662,0.019417872041262198,0.0194,0.0194
8475831,Philipp Grubauer,SEA,0,-1,0.0,-25.98,3,0,0.0365676506,0.031036884101128495,0.031,0.0103
8475831,Philipp Grubauer,SEA,0,0,0.0,0.0,1,0,0.23747905,0.19899616912200432,0.199,0.199
8475831,Philipp Grubauer,SEA,0,1,0.0,25.98,2,0,0.052763262000000005,0.04429830810683724,0.0443,0.0222
8475831,Philipp Grubauer,SEA,1,-2,22.5,-38.97,14,0,0.275692081,0.23249269200941372,0.2325,0.0166
8475831,Philipp Grubauer,SEA,1,-1,22.5,-12.99,9,0,0.339122915,0.2833747346805535,0.2834,0.0315
8475831,Philipp Grubauer,SEA,1,0,22.5,12.99,11,0,0.318379641,0.2669404839808423,0.2669,0.0243
8475831,Philipp Grubauer,SEA,1,1,22.5,38.97,11,0,0.28043279,0.23559482827233502,0.2356,0.0214
8475831,Philipp Grubauer,SEA,2,-3,45.0,-51.96,2,0,0.041675881,0.03513569757577142,0.0351,0.0176
8475831,Philipp Grubauer,SEA,2,-2,45.0,-25.98,51,2,2.649452118,2.2097894336919284,0.2098,0.0041
8475831,Philipp Grubauer,SEA,2,-1,45.0,0.0,34,1,1.9861717540000001,1.6525874751259488,0.6526,0.0192
8475831,Philipp Grubauer,SEA,2,0,45.0,25.98,49,1,1.7507315155,1.46411073826372,0.4641,0.0095
8475831,Philipp Grubauer,SEA,2,1,45.0,51.96,6,0,0.122883963,0.10360387050944275,0.1036,0.0173
8475831,Philipp Grubauer,SEA,3,-3,67.5,-38.97,17,1,0.872398648,0.7265207898317793,-0.2735,-0.0161
8475831,Philipp Grubauer,SEA,3,-2,67.5,-12.99,95,7,9.668075293,8.057080816344778,1.0571,0.0111
8475831,Philipp Grubauer,SEA,3,-1,67.5,12.99,75,7,7.1022561744,5.904416696497337,-1.0956,-0.0146
8475831,Philipp Grubauer,SEA,3,0,67.5,38.97,29,0,0.881160512,0.7383795229368696,0.7384,0.0255
8475831,Philipp Grubauer,SEA,4,-3,90.0,-25.98,16,1,1.002891504,0.8357971814742147,-0.1642,-0.0103
8475831,Philipp Grubauer,SEA,4,-2,90.0,0.0,124,8,17.100270316,14.233252582593318,6.2333,0.0503
8475831,Philipp Grubauer,SEA,4,-1,90.0,25.98,27,3,2.199178664,1.8276441326110153,-1.1724,-0.0434
8475831,Philipp Grubauer,SEA,4,0,90.0,51.96,1,1,0.017485818,0.014787079114874023,-0.9852,-0.9852
8475852,Petr Mrazek,ANA,0,-2,0.0,-51.96,1,0,0.008766985,0.007504326353477829,0.0075,0.0075
8475852,Petr Mrazek,ANA,0,1,0.0,25.98,1,0,0.009425185,0.008057144261869275,0.0081,0.0081
8475852,Petr Mrazek,ANA,1,-2,22.5,-38.97,7,0,0.41797995,0.35174170085758144,0.3517,0.0502
8475852,Petr Mrazek,ANA,1,-1,22.5,-12.99,5,0,0.163143246,0.1366032676015196,0.1366,0.0273
8475852,Petr Mrazek,ANA,1,0,22.5,12.99,5,0,0.158470204,0.13269432045877494,0.1327,0.0265
8475852,Petr Mrazek,ANA,2,-3,45.0,-51.96,1,0,0.026689809,0.022418210109374018,0.0224,0.0224
8475852,Petr Mrazek,ANA,2,-2,45.0,-25.98,10,1,0.43681342700000003,0.3643052266827912,-0.6357,-0.0636
8475852,Petr Mrazek,ANA,2,-1,45.0,0.0,14,0,0.976742923,0.811775518983227,0.8118,0.058
8475852,Petr Mrazek,ANA,2,0,45.0,25.98,14,1,0.617299399,0.5148091263549551,-0.4852,-0.0347
8475852,Petr Mrazek,ANA,2,1,45.0,51.96,1,0,0.05430262,0.045195553202688456,0.0452,0.0452
8475852,Petr Mrazek,ANA,3,-3,67.5,-38.97,9,1,0.339425503,0.2836257984731283,-0.7164,-0.0796
8475852,Petr Mrazek,ANA,3,-2,67.5,-12.99,41,2,5.06270168,4.213111742604551,2.2131,0.054
8475852,Petr Mrazek,ANA,3,-1,67.5,12.99,31,6,3.793562643,3.157999575395595,-2.842,-0.0917
8475852,Petr Mrazek,ANA,3,0,67.5,38.97,5,0,0.18969435699999998,0.15841565295667864,0.1584,0.0317
8475852,Petr Mrazek,ANA,4,-3,90.0,-25.98,4,0,0.272764188,0.22666935829323503,0.2267,0.0567
8475852,Petr Mrazek,ANA,4,-2,90.0,0.0,52,8,6.619141681,5.508094599413351,-2.4919,-0.0479
8475852,Petr Mrazek,ANA,4,-1,90.0,25.98,6,0,0.409289448,0.34013965291073184,0.3401,0.0567
8475852,Petr Mrazek,ANA,4,0,90.0,51.96,1,0,0.044970796,0.037502404244555934,0.0375,0.0375
8475883,Frederik Andersen,CAR,0,-2,0.0,-51.96,1,0,0.008108083,0.006950216401878551,0.007,0.007
8475883,Frederik Andersen,CAR,0,-1,0.0,-25.98,1,0,0.009121753,0.00780234583513826,0.0078,0.0078
8475883,Frederik Andersen,CAR,0,1,0.0,25.98,3,0,0.078345683,0.06551072181911058,0.0655,0.0218
8475883,Frederik Andersen,CAR,1,-2,22.5,-38.97,14,0,0.264468292,0.22316881228496516,0.2232,0.0159
8475883,Frederik Andersen,CAR,1,-1,22.5,-12.99,10,0,0.342503611,0.28659297504803377,0.2866,0.0287
8475883,Frederik Andersen,CAR,1,0,22.5,12.99,7,0,0.217576254,0.1822714743268969,0.1823,0.026
8475883,Frederik Andersen,CAR,1,1,22.5,38.97,3,0,0.0420041725,0.0356152713879239,0.0356,0.0119
8475883,Frederik Andersen,CAR,2,-3,45.0,-51.96,2,0,0.040375076,0.03406293015362467,0.0341,0.017
8475883,Frederik Andersen,CAR,2,-2,45.0,-25.98,23,0,1.1729515725,0.9769160449833751,0.9769,0.0425
