goalie_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8476914,Joonas Korpisalo,BOS,1,0,22.5,12.99,1,0,0.32769957,0.2217440732314009,0.2217,0.2217
8476914,Joonas Korpisalo,BOS,2,-2,45.0,-25.98,1,0,0.040421527,0.05351248786686724,0.0535,0.0535
8476914,Joonas Korpisalo,BOS,2,-1,45.0,0.0,7,0,0.696410978,0.6461815366281095,0.6462,0.0923
8476914,Joonas Korpisalo,BOS,3,-3,67.5,-38.97,4,0,0.111192102,0.16699760162779448,0.167,0.0418
8476914,Joonas Korpisalo,BOS,3,-2,67.5,-12.99,17,3,1.920620574,1.7393898422202578,-1.2606,-0.0742
8476914,Joonas Korpisalo,BOS,3,-1,67.5,12.99,11,2,0.865498242,0.8968462961406245,-1.1032,-0.1003
8476914,Joonas Korpisalo,BOS,3,0,67.5,38.97,3,0,0.296360113,0.2834663298813776,0.2835,0.0945
8476914,Joonas Korpisalo,BOS,4,-2,90.0,0.0,25,3,3.982269443,3.2905940287670554,0.2906,0.0116
8476914,Joonas Korpisalo,BOS,4,-1,90.0,25.98,2,0,0.194419126,0.19016065724038905,0.1902,0.0951
8476932,Anthony Stolarz,TOR,1,-1,22.5,-12.99,2,0,0.094636675,0.11816913247355035,0.1182,0.0591
8476932,Anthony Stolarz,TOR,2,-2,45.0,-25.98,3,0,0.17948206,0.20647353416793082,0.2065,0.0688
8476932,Anthony Stolarz,TOR,2,-1,45.0,0.0,4,0,0.257470724,0.2869395239482432,0.2869,0.0717
8476932,Anthony Stolarz,TOR,2,0,45.0,25.98,1,0,0.015802208,0.029030623462037622,0.029,0.029
8476932,Anthony Stolarz,TOR,3,-3,67.5,-38.97,1,0,0.17107548,0.13905034795555105,0.1391,0.1391
8476932,Anthony Stolarz,TOR,3,-2,67.5,-12.99,10,2,0.890756,0.8813471700627954,-1.1187,-0.1119
8476932,Anthony Stolarz,TOR,3,-1,67.5,12.99,12,1,0.90004427,0.9418546291586286,-0.0581,-0.0048
8476932,Anthony Stolarz,TOR,3,0,67.5,38.97,2,0,0.068052013,0.09499482494055406,0.095,0.0475
8476932,Anthony Stolarz,TOR,4,-2,90.0,0.0,19,3,3.13176508,2.5558160917795636,-0.4442,-0.0234
8476932,Anthony Stolarz,TOR,4,-1,90.0,25.98,2,0,0.155953626,0.16421270285191497,0.1642,0.0821
8476945,Connor Hellebuyck,WPG,1,-1,22.5,-12.99,1,0,0.054258086,0.06483984927869496,0.0648,0.0648
8476945,Connor Hellebuyck,WPG,2,-2,45.0,-25.98,4,0,0.214618529,0.25430960326663843,0.2543,0.0636
8476945,Connor Hellebuyck,WPG,2,-1,45.0,0.0,6,0,0.372502977,0.4187450010726349,0.4187,0.0698
8476945,Connor Hellebuyck,WPG,2,0,45.0,25.98,4,0,0.146093634,0.2000094376844122,0.2,0.05
8476945,Connor Hellebuyck,WPG,3,-3,67.5,-38.97,2,0,0.059343614,0.08677744071562882,0.0868,0.0434
8476945,Connor Hellebuyck,WPG,3,-2,67.5,-12.99,20,1,2.22768041,2.005835106652215,1.0058,0.0503
8476945,Connor Hellebuyck,WPG,3,-1,67.5,12.99,11,3,1.162585241,1.082299321474223,-1.9177,-0.1743
8476945,Connor Hellebuyck,WPG,3,0,67.5,38.97,4,0,0.257913595,0.28174476095353973,0.2817,0.0704
8476945,Connor Hellebuyck,WPG,4,-3,90.0,-25.98,1,0,0.06256007,0.07116490174708932,0.0712,0.0712
8476945,Connor Hellebuyck,WPG,4,-2,90.0,0.0,22,3,2.731940468,2.437139878800986,-0.5629,-0.0256
8476945,Connor Hellebuyck,WPG,4,-1,90.0,25.98,3,1,0.17719605900000002,0.19089503104157063,-0.8091,-0.2697
8476999,Linus Ullmark,OTT,0,-1,0.0,-25.98,2,0,0.042050055,0.06981222518587984,0.0698,0.0349
8476999,Linus Ullmark,OTT,0,0,0.0,0.0,1,0,0.040528823,0.05360496544662628,0.0536,0.0536
8476999,Linus Ullmark,OTT,1,-2,22.5,-38.97,1,0,0.026748296,0.04089809061428892,0.0409,0.0409
8476999,Linus Ullmark,OTT,1,-1,22.5,-12.99,3,0,0.151857,0.18506023000118027,0.1851,0.0617
8476999,Linus Ullmark,OTT,1,0,22.5,12.99,3,0,0.080422956,0.12144241464867109,0.1214,0.0405
8476999,Linus Ullmark,OTT,1,1,22.5,38.97,1,0,0.019881159,0.03371438433305821,0.0337,0.0337
8476999,Linus Ullmark,OTT,2,-2,45.0,-25.98,3,0,0.21472935599999998,0.22186805747400046,0.2219,0.074
8476999,Linus Ullmark,OTT,2,-1,45.0,0.0,13,2,0.915375168,0.9816218936716327,-1.0184,-0.0783
8476999,Linus Ullmark,OTT,2,0,45.0,25.98,7,0,0.24663253000000002,0.33735812588155767,0.3374,0.0482
8476999,Linus Ullmark,OTT,3,-3,67.5,-38.97,1,0,0.14191416,0.12244514508885551,0.1224,0.1224
8476999,Linus Ullmark,OTT,3,-2,67.5,-12.99,21,2,2.65411119,2.314855127556799,0.3149,0.015
8476999,Linus Ullmark,OTT,3,-1,67.5,12.99,13,2,1.42698937,1.3030364278745519,-0.697,-0.0536
8476999,Linus Ullmark,OTT,3,0,67.5,38.97,5,0,0.369855565,0.38760814655423764,0.3876,0.0775
8476999,Linus Ullmark,OTT,4,-3,90.0,-25.98,2,0,0.165641224,0.17013542942214901,0.1701,0.085
8476999,Linus Ullmark,OTT,4,-2,90.0,0.0,20,2,3.180170409,2.622441410337435,0.6224,0.0311
8476999,Linus Ullmark,OTT,4,-1,90.0,25.98,5,1,0.518364991,0.4940232379150405,-0.506,-0.1012
